Retailer,Region,State,City,Product,Price per Unit,Units Sold,Operating Profit,Operating Margin,Sales Method,Month,Year,Day,Season,Correct Total Sales,,,,,,,
Sports Direct,South,Texas,Houston,Women's Athletic Footwear,30,204,2938,0.48,Outlet,August,2020,3,Summer,6120,,,,,,,
Sports Direct,South,Texas,Houston,Men's Apparel,35,155,1736,0.32,Outlet,August,2020,4,Summer,5425,,,,,,,
Sports Direct,South,Texas,Houston,Women's Apparel,29,228,3637,0.55,Outlet,August,2020,5,Summer,6612,,,,,,,
Sports Direct,South,Texas,Houston,Men's Street Footwear,23,306,2604,0.37,Outlet,August,2020,6,Summer,7038,,,,,,,
Sports Direct,South,Texas,Houston,Men's Athletic Footwear,29,306,3638,0.41,Outlet,August,2020,7,Summer,8874,,,,,,,
Sports Direct,South,Texas,Houston,Women's Street Footwear,24,232,2060,0.37,Outlet,August,2020,8,Summer,5568,,,,,,,
Sports Direct,South,Texas,Houston,Women's Athletic Footwear,28,213,2863,0.48,Outlet,August,2020,9,Summer,5964,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,26,113,793,0.27,Outlet,August,2021,15,Summer,2938,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,24,163,1878,0.48,Outlet,August,2021,16,Summer,3912,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Street Footwear,19,230,1398,0.32,Outlet,August,2021,17,Summer,4370,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,23,215,1780,0.36,Outlet,August,2021,18,Summer,4945,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Street Footwear,27,143,1351,0.35,Outlet,August,2021,19,Summer,3861,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,28,136,1714,0.45,Outlet,August,2021,20,Summer,3808,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,26,93,774,0.32,Outlet,August,2021,21,Summer,2418,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,26,155,2055,0.51,Outlet,August,2021,22,Summer,4030,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Street Footwear,21,203,1663,0.39,Outlet,August,2021,23,Summer,4263,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,31,236,2926,0.4,Outlet,August,2021,24,Summer,7316,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Street Footwear,20,155,1178,0.38,Outlet,August,2021,25,Summer,3100,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,26,140,1711,0.47,Outlet,August,2021,26,Summer,3640,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,29,96,1030,0.37,Outlet,August,2021,27,Summer,2784,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,27,153,2231,0.54,Outlet,August,2021,28,Summer,4131,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Street Footwear,13,231,1201,0.4,Outlet,August,2021,29,Summer,3003,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,21,210,1764,0.4,Outlet,August,2021,30,Summer,4410,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Street Footwear,20,179,1396,0.39,Outlet,August,2021,31,Summer,3580,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,20,149,1460,0.49,Outlet,September,2021,1,Autumn,2980,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,26,107,1002,0.36,Outlet,September,2021,2,Autumn,2782,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,22,210,2633,0.57,Outlet,September,2021,3,Autumn,4620,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Street Footwear,13,233,1151,0.38,Outlet,September,2021,4,Autumn,3029,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,22,248,2292,0.42,Outlet,September,2021,5,Autumn,5456,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Street Footwear,19,200,1520,0.4,Outlet,September,2021,6,Autumn,3800,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,27,182,2408,0.49,Outlet,September,2021,7,Autumn,4914,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,38,153,2093,0.36,Outlet,September,2021,8,Autumn,5814,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,34,264,4668,0.52,Outlet,September,2021,9,Autumn,8976,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Street Footwear,30,256,2842,0.37,Outlet,September,2021,10,Autumn,7680,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,40,280,4592,0.41,Outlet,September,2021,11,Autumn,11200,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Street Footwear,30,215,2516,0.39,Outlet,September,2021,12,Autumn,6450,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,29,192,2728,0.49,Outlet,September,2021,13,Autumn,5568,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,40,150,2220,0.37,Outlet,September,2021,14,Autumn,6000,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,42,280,6468,0.55,Outlet,September,2021,15,Autumn,11760,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Street Footwear,34,256,3656,0.42,Outlet,September,2021,16,Autumn,8704,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,34,264,3770,0.42,Outlet,September,2021,17,Autumn,8976,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Street Footwear,33,322,4463,0.42,Outlet,September,2021,18,Autumn,10626,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,32,201,3538,0.55,Outlet,September,2021,19,Autumn,6432,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,39,184,2727,0.38,Outlet,September,2021,20,Autumn,7176,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,47,272,7287,0.57,Outlet,September,2021,21,Autumn,12784,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Street Footwear,34,248,3626,0.43,Outlet,September,2021,22,Autumn,8432,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,43,256,5064,0.46,Outlet,September,2021,23,Autumn,11008,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Street Footwear,35,332,5461,0.47,Outlet,September,2021,24,Autumn,11620,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,38,158,3242,0.54,Outlet,September,2021,25,Autumn,6004,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,43,158,2786,0.41,Outlet,September,2021,26,Autumn,6794,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,43,240,6192,0.6,Outlet,September,2021,27,Autumn,10320,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Street Footwear,38,232,4055,0.46,Outlet,September,2021,28,Autumn,8816,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,38,203,3626,0.47,Outlet,September,2021,29,Autumn,7714,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Street Footwear,47,254,5372,0.45,Outlet,September,2021,30,Autumn,11938,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,41,135,3044,0.55,Outlet,October,2021,1,Autumn,5535,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,37,149,2205,0.4,Outlet,October,2021,2,Autumn,5513,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,33,236,4595,0.59,Outlet,October,2021,3,Autumn,7788,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Street Footwear,30,213,2812,0.44,Outlet,October,2021,4,Autumn,6390,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,29,219,2985,0.47,Outlet,October,2021,5,Autumn,6351,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Street Footwear,32,190,2675,0.44,Outlet,October,2021,6,Autumn,6080,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,30,145,2349,0.54,Outlet,October,2021,7,Autumn,4350,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,30,128,1536,0.4,Outlet,October,2021,8,Autumn,3840,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,39,190,4298,0.58,Outlet,October,2021,9,Autumn,7410,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Street Footwear,31,225,2999,0.43,Outlet,October,2021,10,Autumn,6975,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,27,218,2649,0.45,Outlet,October,2021,11,Autumn,5886,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Street Footwear,51,228,5116,0.44,Outlet,October,2021,12,Autumn,11628,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,50,160,4160,0.52,Outlet,October,2021,13,Autumn,8000,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,46,162,2906,0.39,Outlet,October,2021,14,Autumn,7452,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,51,236,7342,0.61,Outlet,October,2021,15,Autumn,12036,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Street Footwear,46,281,6075,0.47,Outlet,October,2021,16,Autumn,12926,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,39,248,4062,0.42,Outlet,October,2021,17,Autumn,9672,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Street Footwear,46,239,4837,0.44,Outlet,October,2021,18,Autumn,10994,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,44,190,4682,0.56,Outlet,October,2021,19,Autumn,8360,,,,,,,
Sports Direct,South,Texas,Dallas,Men's Apparel,47,168,2922,0.37,Outlet,October,2021,20,Autumn,7896,,,,,,,
Sports Direct,South,Texas,Dallas,Women's Apparel,54,256,8294,0.6,Outlet,October,2021,21,Autumn,13824,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,30,123,1255,0.34,Outlet,March,2021,14,Spring,3690,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,24,170,2162,0.53,Outlet,March,2021,15,Spring,4080,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Street Footwear,18,202,1345,0.37,Outlet,March,2021,16,Spring,3636,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Athletic Footwear,23,219,1964,0.39,Outlet,March,2021,17,Spring,5037,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Street Footwear,23,140,1256,0.39,Outlet,March,2021,18,Spring,3220,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,28,128,1756,0.49,Outlet,March,2021,19,Spring,3584,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,29,94,872,0.32,Outlet,March,2021,20,Spring,2726,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,28,143,2242,0.56,Outlet,March,2021,21,Spring,4004,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Street Footwear,20,221,1901,0.43,Outlet,March,2021,22,Spring,4420,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Athletic Footwear,31,195,2841,0.47,Outlet,March,2021,23,Spring,6045,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Street Footwear,22,166,1570,0.43,Outlet,March,2021,24,Spring,3652,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,25,124,1736,0.56,Outlet,March,2021,25,Spring,3100,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,27,88,974,0.41,Outlet,March,2021,26,Spring,2376,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,25,145,2211,0.61,Outlet,March,2021,27,Spring,3625,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Street Footwear,13,203,1188,0.45,Outlet,March,2021,28,Spring,2639,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Athletic Footwear,17,203,1449,0.42,Outlet,March,2021,29,Spring,3451,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Street Footwear,15,170,1122,0.44,Outlet,March,2021,30,Spring,2550,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,20,128,1434,0.56,Outlet,March,2021,31,Spring,2560,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,20,105,798,0.38,Outlet,April,2021,1,Spring,2100,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,18,196,2152,0.61,Outlet,April,2021,2,Spring,3528,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Street Footwear,12,247,1334,0.45,Outlet,April,2021,3,Spring,2964,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Athletic Footwear,20,240,2112,0.44,Outlet,April,2021,4,Spring,4800,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Street Footwear,14,204,1314,0.46,Outlet,April,2021,5,Spring,2856,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,20,179,1933,0.54,Outlet,April,2021,6,Spring,3580,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,33,132,1786,0.41,Outlet,April,2021,7,Spring,4356,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,31,271,4957,0.59,Outlet,April,2021,8,Spring,8401,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Street Footwear,28,256,3369,0.47,Outlet,April,2021,9,Spring,7168,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Athletic Footwear,32,240,3610,0.47,Outlet,April,2021,10,Spring,7680,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Street Footwear,26,202,2311,0.44,Outlet,April,2021,11,Spring,5252,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,29,198,3216,0.56,Outlet,April,2021,12,Spring,5742,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,30,150,1755,0.39,Outlet,April,2021,13,Spring,4500,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,37,306,6680,0.59,Outlet,April,2021,14,Spring,11322,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Street Footwear,29,272,3944,0.5,Outlet,April,2021,15,Spring,7888,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Athletic Footwear,30,264,3960,0.5,Outlet,April,2021,16,Spring,7920,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Street Footwear,30,322,4830,0.5,Outlet,April,2021,17,Spring,9660,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,32,196,3826,0.61,Outlet,April,2021,18,Spring,6272,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,33,182,2703,0.45,Outlet,April,2021,19,Spring,6006,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,38,272,6408,0.62,Outlet,April,2021,20,Spring,10336,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Street Footwear,29,233,3446,0.51,Outlet,April,2021,21,Spring,6757,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Athletic Footwear,44,271,6081,0.51,Outlet,April,2021,22,Spring,11924,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Street Footwear,39,314,5756,0.47,Outlet,April,2021,23,Spring,12246,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,32,162,3059,0.59,Outlet,April,2021,24,Spring,5184,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,35,143,2252,0.45,Outlet,April,2021,25,Spring,5005,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,40,232,6218,0.67,Outlet,April,2021,26,Spring,9280,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Street Footwear,40,209,4180,0.5,Outlet,April,2021,27,Spring,8360,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Athletic Footwear,33,213,3304,0.47,Outlet,April,2021,28,Spring,7029,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Street Footwear,40,203,4141,0.51,Outlet,April,2021,29,Spring,8120,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,40,136,3101,0.57,Outlet,April,2021,30,Spring,5440,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,39,120,2012,0.43,Outlet,May,2021,1,Spring,4680,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,30,219,4073,0.62,Outlet,May,2021,2,Spring,6570,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Street Footwear,28,201,2927,0.52,Outlet,May,2021,3,Spring,5628,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Athletic Footwear,25,178,2136,0.48,Outlet,May,2021,4,Spring,4450,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Street Footwear,27,163,2112,0.48,Outlet,May,2021,5,Spring,4401,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,30,131,2358,0.6,Outlet,May,2021,6,Spring,3930,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,28,109,1343,0.44,Outlet,May,2021,7,Spring,3052,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,29,179,3478,0.67,Outlet,May,2021,8,Spring,5191,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Street Footwear,24,203,2339,0.48,Outlet,May,2021,9,Spring,4872,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Athletic Footwear,21,223,2295,0.49,Outlet,May,2021,10,Spring,4683,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Street Footwear,37,204,3548,0.47,Outlet,May,2021,11,Spring,7548,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,38,157,3699,0.62,Outlet,May,2021,12,Spring,5966,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,43,140,2769,0.46,Outlet,May,2021,13,Spring,6020,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,43,202,5733,0.66,Outlet,May,2021,14,Spring,8686,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Street Footwear,39,248,4643,0.48,Outlet,May,2021,15,Spring,9672,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Athletic Footwear,37,264,4786,0.49,Outlet,May,2021,16,Spring,9768,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Street Footwear,44,210,4712,0.51,Outlet,May,2021,17,Spring,9240,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Athletic Footwear,44,176,4646,0.6,Outlet,May,2021,18,Spring,7744,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Men's Apparel,38,160,2858,0.47,Outlet,May,2021,19,Spring,6080,,,,,,,
Sports Direct,South,Tennessee,Knoxville,Women's Apparel,49,225,6946,0.63,Outlet,May,2021,20,Spring,11025,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Apparel,31,114,1449,0.41,Outlet,August,2021,5,Summer,3534,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Apparel,24,152,2152,0.59,Outlet,August,2021,6,Summer,3648,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Street Footwear,16,206,1549,0.47,Outlet,August,2021,7,Summer,3296,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Athletic Footwear,26,192,2097,0.42,Outlet,August,2021,8,Summer,4992,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Street Footwear,26,136,1556,0.44,Outlet,August,2021,9,Summer,3536,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Athletic Footwear,24,113,1464,0.54,Outlet,August,2021,10,Summer,2712,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Apparel,29,85,961,0.39,Outlet,August,2021,11,Summer,2465,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Apparel,27,144,2216,0.57,Outlet,August,2021,12,Summer,3888,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Street Footwear,23,194,2186,0.49,Outlet,August,2021,13,Summer,4462,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Athletic Footwear,32,194,2918,0.47,Outlet,August,2021,14,Summer,6208,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Street Footwear,20,144,1469,0.51,Outlet,August,2021,15,Summer,2880,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Athletic Footwear,23,116,1627,0.61,Outlet,August,2021,16,Summer,2668,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Apparel,28,88,1133,0.46,Outlet,August,2021,17,Summer,2464,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Apparel,26,120,2059,0.66,Outlet,August,2021,18,Summer,3120,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Street Footwear,15,215,1677,0.52,Outlet,August,2021,19,Summer,3225,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Athletic Footwear,16,202,1519,0.47,Outlet,August,2021,20,Summer,3232,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Street Footwear,11,152,786,0.47,Outlet,August,2021,21,Summer,1672,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Athletic Footwear,15,116,1044,0.6,Outlet,August,2021,22,Summer,1740,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Apparel,19,88,702,0.42,Outlet,August,2021,23,Summer,1672,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Apparel,14,165,1548,0.67,Outlet,August,2021,24,Summer,2310,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Street Footwear,7,224,737,0.47,Outlet,August,2021,25,Summer,1568,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Athletic Footwear,16,218,1709,0.49,Outlet,August,2021,26,Summer,3488,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Street Footwear,11,190,1087,0.52,Outlet,August,2021,27,Summer,2090,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Athletic Footwear,26,165,2617,0.61,Outlet,August,2021,28,Summer,4290,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Apparel,39,132,2162,0.42,Outlet,August,2021,29,Summer,5148,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Apparel,36,263,6249,0.66,Outlet,August,2021,30,Summer,9468,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Street Footwear,30,225,3240,0.48,Outlet,August,2021,31,Summer,6750,,,,,,,
Sports Direct,South,Alabama,Birmingham,Men's Athletic Footwear,35,233,3833,0.47,Outlet,September,2021,1,Autumn,8155,,,,,,,
Sports Direct,South,Alabama,Birmingham,Women's Street Footwear,35,228,4070,0.51,Outlet,September,2021,2,Autumn,7980,,,,,,,
